MMSI,SOG,Longitude,Latitude,COG
354,13.2,-14.074645,8.33284167,292.7
370,12.7,-14.694275,8.46587333,111.7
712,12.6,-14.26465,8.32841667,115
354,13.2,-14.07549,8.33308167,292.5
370,12.8,-14.6935333,8.46567333,111.7
712,12.6,-14.2640167,8.32821667,115
712,12.6,-14.2631333,8.32795,115
236,7.7,-14.1386633,8.393625,291.8
394,11.6,-14.4044333,8.37256667,113
370,12.8,-14.6919017,8.465205,113.3
236,7.2,-14.139045,8.393725,291.5
354,13.2,-14.0788533,8.33402667,292.7
370,12.8,-14.689385,8.46446333,114.4
370,12.8,-14.689385,8.46446333,114.4
712,12.6,-14.2598667,8.32695,114
354,13.2,-14.08054,8.33451,293.1
370,12.7,-14.6886517,8.46425833,113.5
712,12.6,-14.2582833,8.32645,115
354,13.2,-14.0822317,8.33500167,293.2
712,12.6,-14.2576333,8.32625,114
236,7.1,-14.141905,8.39448167,291.8
354,13.2,-14.0831533,8.33526833,293.1
354,13.2,-14.0839083,8.33549,293.1
712,12.6,-14.2557333,8.32566667,115
236,6.4,-14.1428833,8.39473167,293.5
370,12.7,-14.6845933,8.46307167,114.4
712,12.6,-14.2551,8.32546667,114
354,13.2,-14.0856117,8.33595,292.1
370,12.6,-14.6837983,8.46282333,114.8
236,7.4,-14.1438117,8.394985,289.8
370,12.7,-14.68291,8.46255667,114.7
394,11.7,-14.3955833,8.37003333,114
236,6.9,-14.1443117,8.395115,293.8
370,12.7,-14.6821783,8.46236,113.3
236,6.7,-14.1443983,8.39514,292.5
354,13.2,-14.08827,8.33665333,291.6
370,12.6,-14.681295,8.4621,113.4
354,13.1,-14.0890483,8.33683333,291.8
370,12.6,-14.6805717,8.46189333,113.6
370,12.6,-14.67985,8.461685,113.4
712,12.6,-14.2503167,8.324,115
354,13.2,-14.090715,8.33729667,292.1
370,12.6,-14.6789667,8.46141667,114.5
712,12.6,-14.2496833,8.3238,115
272,0,-14.6124333,8.36714,254.1
394,11.7,-14.3911333,8.36866667,115
354,13.2,-14.092395,8.33776167,292.4
236,7.1,-14.14701,8.39582667,289.9
370,12.6,-14.67735,8.46095333,114
712,12.6,-14.2480833,8.3233,114
712,12.6,-14.2471333,8.323,115
236,7,-14.1479167,8.39605,291.5
370,12.7,-14.6749983,8.460275,114.2
712,12.6,-14.2455,8.32253333,115
354,13.2,-14.0957617,8.33871167,292.9
370,12.7,-14.674035,8.45997833,115.5
394,11.7,-14.3866817,8.36736667,114
370,12.5,-14.6724583,8.459475,116.4
712,12.7,-14.2423,8.32153333,115
236,7.6,-14.1506867,8.396735,292.4
370,12.6,-14.6702133,8.45881667,113.9
370,12.6,-14.6684417,8.45831667,113.5
354,13.1,-14.10248,8.34063333,292.6
712,12.8,-14.2374833,8.32003333,114
354,13.1,-14.1041717,8.341085,291.9
370,12.5,-14.6637617,8.45689333,114.2
354,13.1,-14.1076283,8.34201,292.1
712,12.8,-14.23265,8.31853333,114
354,13.1,-14.109215,8.34244667,292.6
712,12.8,-14.2278,8.31703333,114
712,12.9,-14.2246333,8.31603333,115
370,12.6,-14.5955217,8.433635,121.2
635,13.9,-14.9545667,8.47548333,87
635,14,-14.9522333,8.47555,87
635,14,-14.9464667,8.47566667,87
370,13,-14.265185,8.330165,113.6
635,14,-14.9456833,8.47568333,87
635,14,-14.9453,8.47568333,89
635,13.9,-14.9445333,8.47565,90
635,13.9,-14.9433667,8.4756,91
635,13.9,-14.9426,8.4756,90
635,13.8,-14.9403,8.4758,84
635,13.8,-14.9395167,8.47588333,84
635,13.9,-14.93875,8.47588333,85
412,12.7,-13.966,8.29673333,294
535,14.3,-14.8027667,8.47401667,87
370,12.9,-14.2554667,8.32722833,114.6
635,13.8,-14.9348,8.47591667,88
426,19,-14.6061667,8.4385,115
412,12.7,-13.9677,8.29725,294
635,13.9,-14.9336333,8.47595,87
236,6,-14.36467,8.45438833,284.3
635,13.8,-14.9328667,8.47596667,88
426,19.1,-14.6023333,8.43733333,115
635,13.8,-14.9313167,8.47595,89
635,13.9,-14.9301667,8.476,88
635,13.9,-14.9282333,8.47603333,86
412,12.8,-13.9751,8.29935,293
412,12.8,-13.97575,8.29953333,293
427,12,-14.1043833,8.33610667,289
635,13.9,-14.9221167,8.47613333,86
412,12.8,-13.9773833,8.3,293
354,12.4,-14.5247067,8.45517833,294.8
635,13.9,-14.9221167,8.47613333,87
427,12.1,-14.1050267,8.336255,289
635,13.8,-14.9217333,8.47613333,87
236,5.5,-14.36939,8.45534833,289.1
354,12.5,-14.5253383,8.45536833,294.7
635,13.8,-14.9209667,8.47611667,89
354,12.5,-14.52621,8.45562167,294.2
412,12.8,-13.9790333,8.30048333,293
635,13.8,-14.9198167,8.47608333,90
635,13.8,-14.9194333,8.4761,89
427,12.1,-14.1091283,8.33725667,290
370,12.8,-14.24008,8.322385,115.7
426,19.1,-14.5835,8.43133333,115
635,13.7,-14.9160833,8.4763,88
354,12.5,-14.530075,8.45678,294.8
236,6.1,-14.3717867,8.45584,290.8
370,12.8,-14.2392017,8.3221,115.5
635,13.7,-14.9153333,8.47626667,88
427,12.1,-14.1113083,8.33785,293
426,19.2,-14.5806667,8.43033333,115
236,6,-14.3726,8.45598333,284.9
426,19.1,-14.5791667,8.42983333,115
427,12.1,-14.1143567,8.338795,296
426,19.1,-14.5755,8.42866667,115
354,12.3,-14.53479,8.45820667,293.9
394,13.5,-13.9566833,8.23618333,116
427,12.1,-14.1152533,8.33909167,296
426,19.1,-14.5748333,8.4285,115
354,12.4,-14.5356667,8.45846,293.7
635,13.8,-14.8941333,8.4764,89
635,13.8,-14.89335,8.4764,89
354,12.4,-14.5489033,8.46259833,296.2
412,13.1,-14.0031333,8.30775,294
535,14.4,-14.7575,8.47526667,85
635,13.8,-14.8912333,8.47643333,88
354,12.3,-14.5505183,8.46312167,295.8
635,13.9,-14.8900667,8.47646667,87
370,12.9,-14.217565,8.31516667,115.3
394,13.4,-13.9384167,8.23013333,117
370,12.9,-14.21684,8.31493333,115.3
236,6.2,-14.3832117,8.458375,294.5
635,13.8,-14.8873667,8.47643333,88
427,12.1,-14.132785,8.34424667,294
394,13.4,-13.9365167,8.22948333,117
412,13.1,-14.0081167,8.30923333,294
426,18.8,-14.5461667,8.41883333,117
412,13.1,-14.0088667,8.30946667,294
370,12.9,-14.2143333,8.31413833,115.2
394,13.4,-13.9350483,8.22898167,117
412,13.1,-14.0097833,8.30973333,294
394,13.3,-13.9334667,8.228465,116
236,5.2,-14.385465,8.45897167,293.3
412,13.1,-14.0121333,8.31043333,294
635,13.8,-14.8816833,8.47663333,89
535,14.5,-14.74545,8.47565,90
394,13.3,-13.93165,8.22785,117
412,13.1,-14.0131333,8.31068333,294
427,12.1,-14.1379283,8.34590167,297
412,13.1,-14.0138,8.31085,294
412,13.1,-14.0147167,8.3111,294
427,12.1,-14.1394083,8.34644,299
412,13.2,-14.0164667,8.31161667,294
576,0,-14.6130783,8.36885,13.9
412,13.2,-14.0171333,8.3118,294
535,14.2,-14.7395667,8.47485,103
370,12.9,-14.2055183,8.31130167,115.2
635,13.9,-14.8746333,8.47676667,88
426,19,-14.5306667,8.41366667,116
236,5.8,-14.3887517,8.459915,288.8
412,13.2,-14.0198333,8.31256667,293
427,12,-14.1441467,8.34813333,297
426,19.1,-14.5291667,8.41316667,117
236,5.6,-14.389315,8.46007333,291.4
427,12,-14.1447467,8.34833667,297
370,12.9,-14.202185,8.31024167,115.3
471,0,-14.61317,8.36856,88
427,12,-14.14624,8.348845,297
370,13,-14.20064,8.30975333,115
412,13.3,-14.02325,8.31358333,293
236,6,-14.3906583,8.46043,288.4
427,12,-14.1477283,8.34935167,297
635,13.9,-14.8677667,8.47693333,86
236,5.7,-14.3909217,8.46049833,288.1
236,5.9,-14.3909933,8.460515,292.5
412,13.3,-14.0249667,8.3141,293
426,19,-14.522,8.41066667,116
427,12,-14.1492217,8.34985,296
236,5.9,-14.3917783,8.46071167,295
412,13.3,-14.0265667,8.31456667,293
370,13,-14.1973,8.308695,115.2
412,13.3,-14.0273333,8.31478333,293
427,12,-14.1507183,8.35034667,296
535,13.9,-14.72925,8.47236667,112
370,13,-14.195755,8.30820667,115.1
412,13.3,-14.0282667,8.31506667,293
427,12,-14.1513167,8.35054667,296
426,19,-14.5178333,8.40933333,117
354,12.2,-14.572905,8.47001667,290.1
427,12,-14.15221,8.35084,296
236,5.4,-14.3931833,8.461025,284.6
236,6,-14.3932633,8.46104,287
426,19,-14.5151667,8.40833333,117
635,13.9,-14.8602667,8.47695,90
635,14,-14.8591,8.47696667,89
426,19,-14.5128333,8.4075,117
427,12,-14.1552117,8.35183,296
370,13,-14.1908567,8.30666667,115.2
427,12.1,-14.1561133,8.352125,296
635,14,-14.85715,8.47705,86
354,12.1,-14.5776867,8.471185,291.2
427,12.1,-14.1567117,8.35232333,296
236,5.7,-14.3954467,8.46160333,291.5
635,14,-14.8559833,8.47708333,86
370,13,-14.1891567,8.30610667,115.8
236,5.8,-14.3956983,8.46167167,295
427,12.1,-14.1573133,8.35252,296
426,19,-14.508,8.40583333,117
635,14,-14.8540167,8.4771,88
412,13.4,-14.03685,8.31761667,294
370,12.9,-14.1875367,8.30557833,115.6
412,13.4,-14.0375333,8.31781667,294
635,13.9,-14.85245,8.47705,91
412,13.4,-14.0384,8.31801667,294
370,12.9,-14.1859967,8.305085,115.3
635,14,-14.8513833,8.47701667,91
426,19,-14.503,8.40416667,117
370,12.9,-14.1851017,8.30479833,115.3
427,12.1,-14.1612067,8.35383333,297
426,19,-14.5023333,8.404,116
635,14,-14.8502167,8.477,91
412,13.4,-14.0402,8.31855,293
412,13.4,-14.0419,8.31906667,293
426,19,-14.4988333,8.40283333,117
535,13.9,-14.7127,8.46713333,113
427,12.1,-14.1656817,8.355385,298
272,0.1,-14.6124017,8.36713,9.5
426,19,-14.4953333,8.4015,118
635,13.9,-14.84435,8.4769,91
236,5.9,-14.39986,8.46277667,294.6
394,12,-13.9000333,8.219465,95
426,19,-14.4933333,8.40066667,118
236,6.1,-14.4006283,8.46298667,293.5
426,19,-14.4925,8.4005,118
426,19,-14.4918333,8.40016667,117
427,12.1,-14.1687117,8.35639,295
236,6,-14.4013533,8.46315,295.1
236,5.6,-14.4015383,8.463195,287.9
427,12.1,-14.1702483,8.356865,294
426,19,-14.4881667,8.399,117
635,13.9,-14.8384667,8.47695,89
412,13.3,-14.0504,8.32143333,292
635,13.9,-14.8365167,8.47693333,89
412,13.3,-14.05295,8.32206667,293
635,13.9,-14.8349667,8.47693333,89
427,12.2,-14.1733683,8.35774333,292
426,19,-14.4833333,8.39716667,117
354,12.1,-14.5958,8.47594833,291.7
426,19,-14.4826667,8.397,117
354,12,-14.5965017,8.476135,291.5
535,13.9,-14.7003333,8.46326667,115
354,12,-14.59744,8.47637667,291.4
535,13.8,-14.6437667,8.4451,114
236,7.8,-14.7885817,8.57107,122.7
236,7.8,-14.7885817,8.57107,122.7
392,14.4,-14.8019167,8.51835,270
392,14.4,-14.8019167,8.51835,270
253,1.6,-13.8077167,8.99725167,142.6
253,1.6,-13.8077167,8.99725167,142.6
253,1.6,-13.8075733,8.99714,142
253,1.6,-13.8075733,8.99714,142
392,14.6,-14.8104167,8.5184,268
392,14.6,-14.8104167,8.5184,268
392,14.6,-14.81165,8.5184,270
392,14.6,-14.81165,8.5184,270
253,1.6,-13.806855,8.99657167,139.2
253,1.6,-13.806855,8.99657167,139.2
253,1.6,-13.806685,8.99647,137.9
253,1.6,-13.806685,8.99647,137.9
872,11.9,-13.8711833,8.2252,97
872,11.9,-13.8711833,8.2252,97
253,1.6,-13.80623,8.99613,138.6
253,1.6,-13.80623,8.99613,138.6
392,14.9,-14.8289,8.51858333,270
392,14.9,-14.8289,8.51858333,270
872,12,-13.8659833,8.22475,96
872,12,-13.8659833,8.22475,96
253,1.6,-13.8060783,8.99600833,140.5
253,1.6,-13.8060783,8.99600833,140.5
253,1.6,-13.8059383,8.99589833,139.1
253,1.6,-13.8059383,8.99589833,139.1
253,1.6,-13.80579,8.99578667,138.4
253,1.6,-13.80579,8.99578667,138.4
872,12.1,-13.8611167,8.22453333,92
872,12.1,-13.8611167,8.22453333,92
872,12.2,-13.8594333,8.22448333,92
872,12.2,-13.8594333,8.22448333,92
253,1.6,-13.8043933,8.99464667,142.8
253,1.6,-13.8043933,8.99464667,142.8
253,1.6,-13.8042683,8.99452667,148
253,1.6,-13.8042683,8.99452667,148
236,5.7,-14.3979767,8.45929833,120.4
22,18.9,-14.2854417,8.38936333,292
471,0,-14.61317,8.36854833,335.2
22,18.9,-14.2927383,8.391305,292.1
22,18.9,-14.2943033,8.39172667,291.9
22,18.9,-14.2956517,8.39209,291.8
22,18.9,-14.2964867,8.39231667,292
22,18.9,-14.29711,8.39248333,292
236,5.1,-14.3927083,8.45725667,116.3
22,18.9,-14.30295,8.39402667,292
22,18.9,-14.3037817,8.39425,292
22,18.9,-14.3101883,8.39598667,291.9
236,4.9,-14.38783,8.45543833,113.8
236,5.3,-14.3877367,8.45540833,113.2
22,18.3,-14.3188667,8.39826,290.9
236,5.5,-14.3871117,8.45521333,114.8
22,17.5,-14.3231117,8.39937167,292
22,17.3,-14.324345,8.39970333,292
236,5.6,-14.3858,8.45473833,117.9
22,16.6,-14.3296767,8.40106333,290.9
22,16.4,-14.331585,8.40155667,291.1
22,16.2,-14.3328283,8.40190167,292
22,16.2,-14.3334517,8.40206833,292
22,16,-14.3352267,8.40253667,292.1
236,4.7,-14.37989,8.45277667,123.4
22,14.6,-14.4027217,8.42068333,292
22,14.6,-14.4027217,8.42068333,292
22,14.6,-14.403825,8.42100333,292
22,14.6,-14.403825,8.42100333,292
140,13.3,-13.8625117,8.28477833,278.1
140,13.3,-13.8625117,8.28477833,278.1
22,14.6,-14.4060517,8.42163167,292.1
22,14.6,-14.4060517,8.42163167,292.1
22,14.6,-14.4195783,8.42531,292.9
22,14.6,-14.4195783,8.42531,292.9
236,5.3,-14.352405,8.44310167,113.1
236,5.3,-14.352405,8.44310167,113.1
22,14.5,-14.4284217,8.42783833,293.1
22,14.5,-14.4284217,8.42783833,293.1
22,14.5,-14.4295267,8.42816167,294
22,14.5,-14.4295267,8.42816167,294
22,14.5,-14.431725,8.42880833,294.2
22,14.5,-14.431725,8.42880833,294.2
140,13,-14.2758683,8.38579667,290.8
140,13,-14.279415,8.38667,290.5
22,14.1,-14.8455283,8.51605167,273
140,13,-14.2809433,8.387055,290.8
22,14.1,-14.8490633,8.516165,270.9
22,14.1,-14.8501667,8.51619833,270.9
22,14.1,-14.8514283,8.51624333,273.1
22,14.3,-14.862,8.516355,270.9
22,14.3,-14.863275,8.51636833,271
951,12.1,-13.9153333,8.28783333,283
22,14.3,-14.8656617,8.51639833,270.1
22,14.2,-14.8716083,8.51642833,270
22,14.2,-14.8751583,8.51644,270.1
22,14.2,-14.883435,8.51646667,269.9
22,14.1,-14.88697,8.51644667,269.9
236,4.4,-14.1803217,8.41347333,99.2
140,13.1,-14.3219467,8.39725167,290.5
140,13,-14.3237367,8.39768667,290.1
272,0.1,-14.6124283,8.36709167,30.6
22,14.1,-14.9034217,8.51640667,270.2
22,14.1,-14.9040117,8.51641,270
22,14.1,-14.9058617,8.51641667,269.2
140,12.8,-14.3640067,8.40779833,291.9
140,12.8,-14.3640067,8.40779833,291.9
22,14.2,-14.94367,8.51624667,269.1
22,14.2,-14.94367,8.51624667,269.1
22,14.3,-14.9472833,8.51621667,269.9
22,14.3,-14.9472833,8.51621667,269.9
22,14.4,-14.954315,8.51631667,270.2
22,14.4,-14.954315,8.51631667,270.2
236,5.2,-14.1520883,8.41098,96.9
236,5.2,-14.1520883,8.41098,96.9
140,12.7,-14.38544,8.41346833,291.7
140,12.7,-14.38544,8.41346833,291.7
22,14.3,-14.9700067,8.51625833,270.8
22,14.3,-14.9700067,8.51625833,270.8
140,12.7,-14.387085,8.41390167,291.8
140,12.7,-14.387085,8.41390167,291.8
22,14.3,-14.9723017,8.51627,271
22,14.3,-14.9723017,8.51627,271
22,14.3,-14.9747867,8.51628833,270.9
22,14.3,-14.9747867,8.51628833,270.9
140,11.9,-14.5408483,8.45724333,293.6
951,11.9,-14.1553333,8.3505,292
140,12.1,-14.5439483,8.45812667,293
236,4.8,-14.0837733,8.39618667,112.3
951,11.9,-14.1591667,8.35166667,291
140,12.1,-14.548615,8.45944167,293.3
236,4.3,-14.082045,8.395485,125.7
140,12.2,-14.5518183,8.46034333,292.8
951,11.9,-14.1646667,8.353,291
272,0,-14.6124283,8.367135,233
951,11.9,-14.1693333,8.35433333,292
236,4.4,-14.0792617,8.39417833,132
140,12.3,-14.5596183,8.46257167,293.3
951,11.8,-14.1723333,8.35516667,293
140,12.3,-14.5603267,8.46277167,293.6
951,11.9,-14.1731667,8.35533333,292
140,12.4,-14.5611933,8.46301833,292.9
951,11.8,-14.174,8.3555,292
140,12.1,-14.5618933,8.46322167,293.8
140,12.2,-14.5627583,8.46346667,293.1
236,4.3,-14.0771183,8.39323667,123.3
140,12.2,-14.5643117,8.46392167,293.7
951,11.8,-14.1769333,8.35628333,290
140,12.3,-14.5650183,8.46412,293.6
236,5,-14.076545,8.39297667,116.8
951,11.8,-14.1769333,8.35628333,290
236,4.3,-14.0754933,8.39249833,116.1
236,5,-14.0726483,8.39117,126.8
236,5.1,-14.0714167,8.39054,134.6
236,5.3,-14.0709867,8.39036333,115.4
272,0,-14.6124733,8.36705333,232.8
951,11.4,-14.2070667,8.36443333,294
951,11.4,-14.2116667,8.36583333,294
140,12.6,-14.8576283,8.51242833,269.9
140,12.6,-14.8576283,8.51242833,269.9
471,0,-14.613165,8.36854333,251.2
471,0,-14.613165,8.36854333,251.2
140,12.4,-14.8628967,8.51244167,270.8
140,12.4,-14.8628967,8.51244167,270.8
236,0.1,-14.01299,8.360205,260.4
471,0,-14.6131483,8.36853667,307.6
236,0.7,-14.01337,8.360115,170.7
951,10.8,-14.5832333,8.46771667,295
951,11,-14.5883333,8.46916667,294
302,12.2,-14.9948417,8.47643,89.6
302,12.2,-14.99322,8.47645,89.3
471,0,-14.613155,8.36854667,336.9
951,10.9,-14.5911667,8.47,294
302,12,-14.9863767,8.47646667,89.5
951,10.8,-14.5925,8.4705,292
302,12.1,-14.988135,8.47646333,90.1
951,10.9,-14.5951667,8.47116667,291
951,11,-14.5951667,8.47116667,292
302,12,-14.9846933,8.476445,91.3
951,10.9,-14.5972167,8.47165,292
951,11,-14.5996667,8.47233333,293
236,0.8,-14.013755,8.36007667,284.2
951,11,-14.601,8.47266667,294
302,12,-14.9796067,8.47641333,90.3
236,1.6,-14.013805,8.36007167,277.3
951,10.9,-14.6023333,8.47316667,294
236,0.6,-14.0138717,8.36005333,242.1
951,11,-14.6038333,8.4735,294
951,11,-14.6045,8.47383333,295
302,12,-14.9745217,8.47638833,90.2
236,1.4,-14.014035,8.36003333,256.3
951,10.9,-14.6064167,8.47438333,295
236,0.4,-14.0141033,8.36000667,230.6
951,10.9,-14.6064167,8.47438333,295
951,10.8,-14.6091667,8.47533333,295
302,12.1,-14.9694783,8.47639333,90.7
236,0.1,-14.0141433,8.35997833,221.7
236,1.1,-14.0141883,8.359975,242.8
236,1,-14.0141933,8.35997667,245.1
951,10.7,-14.6106667,8.47566667,294
236,0.1,-14.0142683,8.35998667,283.8
236,0.5,-14.0142933,8.35998667,247.9
951,10.7,-14.6155,8.477,292
236,0.8,-14.0143717,8.35999833,234.8
236,0.3,-14.0143767,8.35999833,227.1
302,12.1,-14.9593433,8.476285,91.4
236,0.7,-14.014395,8.36001,249
302,12.3,-14.9568783,8.47622667,92.5
951,10.8,-14.6201667,8.47833333,294
302,12.2,-14.9550983,8.47620167,91.6
951,10.8,-14.6216667,8.47866667,294
236,1.7,-14.0145,8.360075,102.3
302,12.2,-14.9526417,8.476155,91.5
236,1,-14.0145683,8.36011167,8.8
302,12.2,-14.9517917,8.47614167,91.8
951,10.8,-14.6243333,8.4795,294
236,0.5,-14.0147517,8.360225,329.8
951,11,-14.63,8.48116667,292
302,12.3,-14.9423517,8.47588167,93.3
951,11,-14.6326667,8.482,293
302,12.3,-14.9405633,8.47584167,90.6
236,1.4,-14.0149417,8.36030667,241.1
272,0,-14.6124117,8.36714,123.7
302,12.4,-14.9380767,8.47576333,92.2
236,0.3,-14.0149567,8.36031,160.6
236,0.8,-14.0150167,8.36031667,274.1
951,11,-14.637,8.483,290
236,0.6,-14.0151017,8.360335,288.4
236,1.7,-14.0151217,8.36035333,236.7
236,2.2,-14.0151283,8.36035,142.4
236,1.2,-14.0151183,8.36034667,139.5
236,0.6,-14.0151183,8.36035,111.1
951,11.1,-14.6406667,8.484,289
236,0.4,-14.01514,8.36034333,146.5
951,11.2,-14.642,8.48416667,290
236,0.7,-14.015175,8.36034333,215.8
302,12.5,-14.927585,8.47552167,92.5
236,1.3,-14.0151617,8.36034,165.7
236,0.4,-14.01515,8.360335,192.5
302,12.5,-14.9259267,8.47547833,91.7
951,11.1,-14.645,8.485,291
236,1,-14.01512,8.36031667,161.8
302,12.5,-14.9249733,8.47545,92.3
236,1.2,-14.0151233,8.36032,153.7
951,11.2,-14.6463333,8.48533333,292
302,12.6,-14.9233167,8.47540333,92.6
302,12.6,-14.9223533,8.47537,92.8
445,18.8,-13.928,8.28783333,279
445,18.5,-13.9383333,8.28983333,288
900,13,-14.6443717,8.45013833,114.9
236,1.4,-14.0330867,8.364895,293.7
445,18.8,-13.9645,8.2965,291
445,18.8,-13.9755,8.29933333,291
549,7.5,-14.8241267,8.47237667,97.5
236,1.1,-14.0357383,8.36546833,302.3
445,18.7,-14.0015,8.30633333,292
74,15,-14.5887833,8.47393333,292
549,4.8,-14.2147567,8.315255,110.7
74,15,-14.58995,8.47425,292
221,8.9,-14.7188167,8.49958333,278
221,8.9,-14.7194333,8.49965,278
74,14.6,-14.5945167,8.47548333,292
549,4.4,-14.21299,8.31481333,109.7
221,9,-14.72,8.4997,277
74,14.5,-14.59675,8.4761,292
221,9.2,-14.72125,8.4998,277
471,0,-14.6131683,8.368555,271.2
730,10.9,-14.2876333,8.389,291
549,5.5,-13.9485983,8.23943667,116.3
549,5.3,-13.9445817,8.23814167,114.9
730,9.9,-14.31175,8.3954,292
549,5.3,-13.9102633,8.22701667,116.1
459,0,-14.798955,8.52131833,299.1
730,9.6,-14.4475167,8.43515,293
730,9.6,-14.4480167,8.4353,293
549,5.5,-13.8614317,8.216215,83.7
549,5.6,-13.8610417,8.21623333,85.6
549,5.5,-13.8606967,8.21625833,83.3
236,2.3,-14.0222717,8.37123667,100.4
730,9.6,-14.4511667,8.43621667,294
730,9.6,-14.4517833,8.43638333,293
549,5.6,-13.8591333,8.21631667,86.7
730,9.7,-14.4524,8.43656667,294
471,0,-14.6131633,8.368545,340.1
549,5.5,-13.8583883,8.216355,87
549,5.3,-13.8580233,8.21637,85.4
730,9.8,-14.45505,8.43733333,293
730,9.9,-14.4555,8.43746667,293
549,5.4,-13.85688,8.21643,84.4
730,9.6,-14.45625,8.43766667,292
549,5.6,-13.856515,8.216435,85.2
730,9.5,-14.4568,8.43783333,292
236,1.8,-14.0206433,8.37090333,105.4
549,5.7,-13.8560933,8.21645833,87.1
730,9.6,-14.4581,8.43823333,293
730,9.6,-14.4587333,8.43841667,293
730,9.7,-14.4592833,8.43858333,293
272,0,-14.612445,8.36712833,2.2
549,5.6,-13.854575,8.21652,87.3
576,0,-14.6130667,8.368855,164.8
730,9.6,-14.4617,8.43928333,293
549,5.3,-13.8530667,8.21658833,85.3
730,9.5,-14.4629167,8.43963333,293
236,1.5,-14.019205,8.37065,129.5
549,5.3,-13.8523067,8.21662333,87.3
730,9.1,-14.4642167,8.44,293
730,8.7,-14.4652833,8.4403,292
730,8.7,-14.4663833,8.44063333,294
730,8.7,-14.4663833,8.44063333,294
730,8.4,-14.4685667,8.44125,293
236,1.3,-14.0177333,8.37032167,110.1
272,0,-14.6124133,8.3671,4.4
272,0,-14.6124133,8.3671,4.4
730,8.3,-14.4718,8.44216667,293
236,1.5,-14.0166233,8.37010833,105.8
549,5.5,-13.8454617,8.216985,85.5
549,5.5,-13.8454617,8.216985,85.5
549,5.3,-13.8439067,8.21705833,84
730,8.7,-14.4757167,8.44325,292
730,8.7,-14.4762833,8.4434,292
236,2.6,-14.0157617,8.36994167,114.1
549,5.8,-13.843115,8.21708,88.7
730,8.8,-14.47735,8.44371667,294
236,3,-14.0153717,8.369875,107.1
730,8.7,-14.4784667,8.44406667,294
549,5.8,-13.841155,8.21715167,88
236,1.2,-14.0148983,8.36978,94.3
730,8.7,-14.4796167,8.44441667,295
272,0,-14.6124567,8.367105,12.8
549,6,-13.8407517,8.21717333,87.2
549,5.8,-13.840355,8.21719,86.4
236,1.2,-14.0148983,8.36978,94.3
730,8.7,-14.4796167,8.44441667,295
730,8.3,-14.4807167,8.44476667,295
236,1.6,-14.01488,8.36977667,94.7
730,8.3,-14.4811333,8.4449,296
576,0,-14.6130683,8.36885667,321.6
236,2.8,-14.0143267,8.369685,106.1
730,8.2,-14.4816,8.44505,296
730,8.3,-14.4822333,8.44525,295
549,5.8,-13.83874,8.21723333,88
730,8.4,-14.4827667,8.44541667,295
236,3.8,-14.01389,8.3696,106.7
549,5.6,-13.8383283,8.21725167,87.1
730,8.5,-14.4833,8.44556667,294
471,0,-14.61316,8.368545,36.5
236,2.8,-14.0134467,8.36952333,109.8
730,8.5,-14.4849,8.44603333,291
236,2.1,-14.013345,8.36951,110.2
236,2.6,-14.01329,8.36950333,89.1
730,8.5,-14.4855167,8.44618333,290
549,5.9,-13.8362883,8.21729333,89.2
730,8.6,-14.4860333,8.4463,289
549,5.9,-13.8358383,8.2173,89.6
730,8.7,-14.4866,8.44643333,288
549,6,-13.8354633,8.21731,87.6
730,8.7,-14.4872333,8.44658333,289
236,1.9,-14.012665,8.36940167,114.6
549,6.2,-13.83504,8.21731667,87.9
236,3.1,-14.012505,8.369375,89.2
549,5.9,-13.8346883,8.21732167,89.2
236,2.6,-14.0123533,8.36935167,96.3
236,2.6,-14.0123017,8.36934833,102.9
549,5.6,-13.834245,8.21734,87.7
730,8.8,-14.489,8.447,289
549,5.8,-13.833825,8.21733667,89.4
236,2.5,-14.0119867,8.36930833,80.7
730,8.6,-14.4901333,8.44725,289
730,8.7,-14.4918,8.44766667,290
236,1.9,-14.0114433,8.36925,87.6
236,2.3,-14.0114017,8.36924667,111.9
730,8.7,-14.4923667,8.44781667,289
730,8.7,-14.49305,8.448,290
730,8.6,-14.49405,8.44828333,292
236,1.3,-14.0108217,8.36914,110.8
730,8.6,-14.4951833,8.44858333,292
